Customer - Street,Customer - city,Customer - ZIP,Customer - Name,Customer - Last name,Customer - Phone Number,Customer - Email,Customer - ID,Transaction - Date,Transaction - Product,Transaction - Category,Transaction - value
ul. Boczna 31,Mysłowice,41-404,Kornelia,Wojciechowska,60 427 82 34,KorneliaWojciechowska@rhyta.com,56645595399,04/07/19,OK19XR,Shoes,327
ul. Szymańskiego Aleksandra 26,Lublin,20-818,Hainrich,Ostrowski,67 938 74 46,HainrichOstrowski@gustr.com,30392820499,01/08/19,DMWNRA,Boots,131
ul. Władysława IV 97,Koszalin,75-340,Kaja,Olszewska,69 153 19 23,KajaOlszewska@rhyta.com,98892841499,24/09/17,Q6QQYK,T-shirt,83
ul. Główna 71,Kudowa Zdrój,57-351,Lesława,Jasińska,69 192 46 02,LeslawaJasinska@gustr.com,57527722199,13/09/18,EEL3BV,Highheels,204
ul. Turkusowa 71,Warszawa,04-752,Wioletta,Nowicka,67 945 66 73,WiolettaNowicka@armyspy.com,80534970199,16/07/18,UTWT54,T-shirt,292
ul. Niepodległości 136,Nowa Ruda,57-400,Janusz,Czarnecki,72 619 07 93,JanuszCzarnecki@rhyta.com,34821808599,20/02/18,OF2WXN,Sweater,233
ul. Świętego Wojciecha 55,Opole,45-015,Wiktoria,Sawicka,53 645 41 67,WiktoriaSawicka@superrito.com,89230810299,14/02/18,4K4L23,Sunglasses,320
ul. Żeromskiego Stefana 144,Kielce,25-373,Malwina,Wieczorek,60 245 04 58,MalwinaWieczorek@jourrapide.com,25389305199,19/09/18,QSG6ZN,Hoodies,202
ul. Batalionu Parasol 60,Opole,45-291,Hanna,Pawlak,72 417 87 49,HannaPawlak@fleckens.hu,7763938599,04/11/17,8A0HDW,T-shirt,187
Al. Bohaterów Warszawy 42,Szczecin,71-070,Róża,Kozłowska,79 958 03 80,RozaKozlowska@einrot.com,11262684999,22/10/17,ODQBP5,Swimsuit,141
ul. Ułańska 67,Jastrzębie-Zdrój,44-336,Jowita,Olszewska,72 153 37 59,JowitaOlszewska@cuvox.de,68221028599,18/02/18,JM99DI,Poloshirt,46
ul. Woskowa 55,Bydgoszcz,85-354,Danuta,Czerwinska,79 264 19 57,DanutaCzerwinska@jourrapide.com,20867279599,03/10/17,ZM1I0R,Skirt,73
ul. Ketlinga 119,Łódź,92-431,Walentyna,Pawlak,88 468 44 11,WalentynaPawlak@rhyta.com,29755952199,04/10/17,VSACRX,Jeans,45
ul. Głogowa 136,Sosnowiec,41-200,Krysia,Nowak,79 989 21 43,KrysiaNowak@teleworm.us,78963474499,28/07/17,95Q6WX,Leatherjackets,239
ul. Lodowa 88,Łódź,93-232,Wiktoria,Nowakowska,67 343 88 11,WiktoriaNowakowska@fleckens.hu,97930273099,13/11/19,92VCKB,Hoodies,215
ul. Szczupacza 16,Warszawa,03-195,Ania,Zawadzka,53 227 43 73,AniaZawadzka@teleworm.us,18261886599,02/05/18,KES2H6,Hoodies,100
ul. Związkowa 111,Gdańsk,80-057,Aniela,Sokołowska,79 390 51 33,AnielaSokolowska@fleckens.hu,12604651299,15/12/19,52P3TI,Jeans,278
ul. Daleka 83,Kielce,25-319,Teodozja,Wojciechowska,66 771 34 19,TeodozjaWojciechowska@superrito.com,4411725899,04/09/19,NPRLQK,Hoodies,247
ul. Rewolucji 1905 r. 27,Łódź,90-221,Zoja,Kowalska,78 949 43 40,ZojaKowalska@dayrep.com,36319174799,07/05/17,DU1VY1,T-shirt,147
ul. Płońska 70,Bydgoszcz,85-767,Wisia,Sobczak,60 299 33 57,WisiaSobczak@einrot.com,28282572499,17/11/17,F08BOA,Shoes,302
ul. Modrzewiowa 60,Warszawa,04-004,Ela,Jabłońska,67 261 31 22,ElaJablonska@teleworm.us,52666863899,29/08/19,TLKXA5,Hoodies,177
ul. Tokarska 129,Warszawa,04-841,Dominika,Michalska,67 399 54 04,DominikaMichalska@einrot.com,1651029699,01/03/17,KJ56NH,Sweater,87
ul. Kolorowa 5,Będzin,42-504,Ludmiła,Piotrowska,78 439 88 44,LudmilaPiotrowska@jourrapide.com,68772978499,30/07/17,WYYBPN,Boots,195
ul. Inżynierska 42,Wrocław,53-227,Hendrych,Adamczyk,88 735 10 30,HendrychAdamczyk@superrito.com,5903370899,10/10/17,36EROH,Shoes,290
ul. Rydla Lucjana 53,Łódź,93-273,Blanka,Kalinowska,66 194 60 32,BlankaKalinowska@fleckens.hu,80540759199,30/11/17,L19PEV,Dress,317
ul. Powstańców Śląskich 67,Rozmierz,47-171,Benedykta,Wiśniewska,53 903 30 43,BenedyktaWisniewska@cuvox.de,9250898799,17/06/18,WU87UO,Skirt,117
Pl. Bawół 97,Kraków,31-057,Roksana,Sokołowska,78 467 89 64,RoksanaSokolowska@rhyta.com,99389851699,17/09/19,WYYBPN,Boots,195
ul. Zaokopowa 107,Warszawa,03-424,Bożydar,Nowak,51 584 42 34,BozydarNowak@fleckens.hu,20732808199,23/05/17,OGZPTL,Skirt,264
ul. Widzewska 42,Warszawa,03-791,Anastazy,Olszewski,88 821 90 58,AnastazyOlszewski@cuvox.de,63575465699,10/12/19,MVWHM6,T-shirt,300
ul. Langiewicza Mariana 41,Kraków,31-425,Dorofiej,Jaworski,67 124 97 42,DorofiejJaworski@cuvox.de,375184599,26/05/17,594FNJ,Jeans,205
ul. Ostróżek 18,Łódź,92-710,Ludmiła,Pawłowska,69 140 90 59,LudmilaPawlowska@teleworm.us,85480305399,07/05/17,KJ56NH,Sweater,87
ul. Boksytowa 11,Łódź,91-360,Jarosława,Nowak,60 370 89 15,JaroslawaNowak@armyspy.com,64335048099,17/07/17,PXHTXY,Longcoat,183
ul. Jantarowa 124,Gdynia,81-187,Wojciecha,Czarnecka,88 819 26 93,WojciechaCzarnecka@superrito.com,75456300199,25/05/19,52QQ8V,Hoodies,285
ul. Kalinowa 56,Wrocław,53-009,Krysia,Duda,67 804 57 13,KrysiaDuda@rhyta.com,97531393499,18/11/18,VRWMQA,Sunglasses,61
ul. Wierzbowa 74,Kielce,25-538,Henryk,Zawadzki,60 760 23 92,HenrykZawadzki@fleckens.hu,61228317899,02/02/17,SQXP2G,Hoodies,192
ul. Morenowe Wzgórze 149,Gdańsk,80-283,Tekla,Nowakowska,88 788 79 48,TeklaNowakowska@einrot.com,61295558399,30/07/17,JFBJX1,Hoodies,95
ul. Sosnowiecka 128,Mysłowice,41-400,Kazia,Kowalczyk,51 442 71 61,KaziaKowalczyk@rhyta.com,66793114999,28/12/18,XC6OT9,Jacket,64
ul. Przyjazna 28,Katowice,40-466,Dorofiej,Zawadzki,53 742 64 55,DorofiejZawadzki@einrot.com,12378176399,28/05/19,V2VMDY,Sweater,221
ul. Biskupa Gawliny Józefa 112,Kraków,31-358,Konstancja,Michalska,88 308 13 61,KonstancjaMichalska@teleworm.us,44574389899,12/05/19,OT6TSF,Skirt,143
ul. Belwederska 75,Poznań,60-287,Luiza,Dudek,72 178 13 16,LuizaDudek@superrito.com,78464177499,13/10/19,AOU4OZ,Sunglasses,147
ul. Sadowa 3,Koszalin,75-674,Wiola,Ostrowska,69 353 11 36,WiolaOstrowska@jourrapide.com,8413606999,07/01/18,0G12T3,T-shirt,116
ul. Kolektywna 48,Łódź,91-810,Malwina,Zając,67 873 49 95,MalwinaZajac@rhyta.com,52213180699,03/11/18,EGT3BU,Swimsuit,145
ul. Smoleńskiego Jerzego 62,Kraków,30-499,Benedykta,Kowalska,67 759 90 23,BenedyktaKowalska@cuvox.de,28536961599,13/09/18,MB7SHL,T-shirt,226
ul. Podpułkownika Grzymały 88,Warszawa,02-324,Przemysł,Zielinski,67 658 53 97,PrzemyslZielinski@armyspy.com,89405146499,13/10/17,Y4WKHE,Dress,152
ul. Brzozowa 72,Gdynia,81-515,Łucja,Olszewska,69 915 19 18,LucjaOlszewska@armyspy.com,91736467599,12/04/17,NAX9ZS,T-shirt,59
ul. Stwosza Wita 28,Mysłowice,41-409,Drugi,Duda,51 988 69 82,DrugiDuda@rhyta.com,71517322499,20/06/17,DU1VY1,T-shirt,147
ul. Laury 66,Lublin,20-711,Tadzio,Kowalski,67 857 36 51,TadzioKowalski@gustr.com,76237253099,08/07/18,TQ6YXO,Swimsuit,164
Al. Wojska Polskiego 40,Radom,26-603,Jacek,Jabłoński,51 973 87 21,JacekJablonski@teleworm.us,42847610799,17/11/17,00M6MJ,Gloves,344
ul. Dzielna 98,Białystok,15-363,Blanka,Kwiatkowska,67 110 79 13,BlankaKwiatkowska@jourrapide.com,83328407299,12/10/17,PWNVBV,Shorts,278
ul. Początkowa 123,Warszawa,04-984,Dita,Kalinowska,88 565 01 74,DitaKalinowska@armyspy.com,81654604699,30/09/18,5LCFK5,Shoes,325
ul. Sienkiewicza Henryka 81,Łódź,90-318,Kacper,Jasiński,72 445 58 32,KacperJasinski@gustr.com,86894098799,17/04/19,M32Q6Q,Sweater,255
ul. Krańcowa 103,Bydgoszcz,85-452,Marcelina,Nowakowska,88 304 30 17,MarcelinaNowakowska@rhyta.com,60493094599,27/06/17,HR4NS0,Hoodies,107
ul. Kordonowa 144,Sosnowiec,41-209,Wiga,Woźniak,67 378 19 32,WigaWozniak@armyspy.com,11666947099,09/04/19,OK19XR,Shoes,327
ul. Puławska 17,Warszawa,02-844,Lucyna,Piotrowska,60 616 85 31,LucynaPiotrowska@cuvox.de,4398041699,08/04/19,USS40G,Sunglasses,260
ul. Jarochowskiego Kazimierza 51,Poznań,60-235,Witołd,Maciejewski,72 505 59 67,WitoldMaciejewski@armyspy.com,50287713299,29/11/17,1LF999,Highheels,308
ul. Rogozino 99,Rogozino,09-442,Hanna,Adamska,72 318 55 73,HannaAdamska@jourrapide.com,72655482699,02/04/17,CO1LV9,T-shirt,237
ul. Plenerowa 122,Łódź,93-430,Celina,Piotrowska,67 521 26 49,CelinaPiotrowska@jourrapide.com,8636403499,23/10/19,YFXQAC,T-shirt,198
ul. Żwirowa 103,Łódź,93-155,Izolda,Wysocka,78 109 94 07,IzoldaWysocka@superrito.com,37426458199,31/08/19,8PGRX4,Boots,277
ul. Łomżyńska 10,Stawiski,18-520,Stefcia,Wojciechowska,60 649 63 72,StefciaWojciechowska@fleckens.hu,26286160599,10/02/18,01K0IQ,Scarf,258
ul. Kossaka Juliusza 125,Wrocław,51-630,Jadzia,Wysocka,72 394 27 92,JadziaWysocka@gustr.com,38201344999,28/09/19,W62NRW,T-shirt,194
ul. Spółdzielczości 139,Katowice,40-642,Leokadia,Sobczak,69 947 10 65,LeokadiaSobczak@dayrep.com,65405147899,27/07/19,FC6OE4,Sweater,271
ul. Szczęśliwa 60,Warszawa,03-126,Lubomir,Kalinowski,88 277 51 94,LubomirKalinowski@armyspy.com,11729940299,15/03/18,IRBRMI,Jeans,193
ul. Szkolna 127,Świętochłowice,41-600,Grzegorz,Wiśniewski,69 442 62 69,GrzegorzWisniewski@armyspy.com,43408811799,24/03/17,CFPXYF,Leatherjackets,286
ul. Tarnowska 65,Łódź,94-301,Sergiusz,Król,72 608 92 57,SergiuszKrol@gustr.com,45625030899,22/07/19,VKR6T1,Highheels,267
ul. Bytkowska 94,Katowice,40-147,Jowita,Wieczorek,51 408 53 24,JowitaWieczorek@cuvox.de,81582588299,09/06/19,V0BWO7,T-shirt,279
ul. Przemysłowa 111,Poznań,61-579,Kasper,Wysocki,69 392 67 72,KasperWysocki@teleworm.us,70738984799,19/05/19,U3JMYQ,Skirt,105
ul. Piwna 69,Zielona Góra,65-358,Wojciech,Nowak,53 889 27 01,WojciechNowak@jourrapide.com,74624950699,07/07/17,ONJNR1,T-shirt,135
ul. Kwiatowa 69,Katowice,40-465,Berta,Adamska,66 634 02 74,BertaAdamska@einrot.com,83302616999,20/04/17,TQ6YXO,Swimsuit,164
ul. Tulipanowa 105,Bydgoszcz,85-485,Gabriela,Olszewska,88 263 77 44,GabrielaOlszewska@gustr.com,31246767699,28/05/17,ASG79Y,Hoodies,164
ul. Kasprowicza Jana 24,Warszawa,01-859,Władysława,Majewska,67 945 62 00,WladyslawaMajewska@dayrep.com,39708892399,15/12/18,VEDS0W,Hoodies,259
ul. Kowieńska 99,Białystok,15-107,Alicja,Zając,51 338 29 85,AlicjaZajac@einrot.com,78323738399,18/06/18,J6SOHG,Sweater,206
Pl. Roosevelta Franklina 41,Olsztyn,10-009,Czcibor,Nowakowski,51 868 53 40,CzciborNowakowski@rhyta.com,9341689099,23/06/17,FJM7D5,Shorts,129
ul. Semaforowa 59,Wrocław,52-115,Lucjan,Czarnecki,51 655 60 86,LucjanCzarnecki@teleworm.us,58396933999,13/08/19,TFQ7X6,Sunglasses,108
ul. Kłońska 142,Poznań,61-302,Fryderyka,Zawadzka,51 480 39 39,FryderykaZawadzka@dayrep.com,77610008699,12/01/18,Q6QQYK,T-shirt,83
ul. Rolnicza 146,Łódź,93-328,Oliwia,Chmielewska,69 419 57 68,OliwiaChmielewska@armyspy.com,21307327499,20/06/17,KGLGBX,Sweater,70
ul. Kokosowa 40,Warszawa,02-797,Łukasz,Kalinowski,79 445 16 32,LukaszKalinowski@einrot.com,65858150699,29/05/19,IXTI0B,Dress,174
ul. Gdańska 24,Chorzów,41-503,Weronika,Zawadzka,60 426 40 19,WeronikaZawadzka@rhyta.com,62591821599,03/10/19,LPSQPD,Scarf,242
ul. Gruchawka 148,Kielce,25-682,Rafał,Kaczmarek,69 140 92 83,RafalKaczmarek@jourrapide.com,81427113899,07/09/19,F5H51K,T-shirt,72
ul. Bronowa 56,Sosnowiec,41-208,Rościsława,Pawlak,53 528 45 86,RoscislawaPawlak@teleworm.us,38249096299,24/03/18,951N9C,Dress,155
ul. Piwoniowa 26,Poznań,60-175,Tymon,Wiśniewski,69 809 39 90,TymonWisniewski@teleworm.us,5675732199,10/05/19,H854LH,T-shirt,294
ul. Ujastek 150,Kraków,31-752,Hieronim,Majewski,79 548 13 42,HieronimMajewski@jourrapide.com,93996189399,25/06/19,9C18RV,Jeans,288
Pl. Świętego Andrzeja 108,Gdynia,81-168,Jagoda,Kozłowska,51 305 98 18,JagodaKozlowska@rhyta.com,87466574399,27/02/18,VEDS0W,Hoodies,259
ul. Gwiaździsta 121,Głogów,67-205,Celestyn,Kamiński,69 115 99 54,CelestynKaminski@superrito.com,59572365199,24/12/17,SXZQCC,Poloshirt,254
ul. Zagłoby 134,Rzeszów,35-304,Lechosław,Kwiatkowski,79 618 49 38,LechoslawKwiatkowski@superrito.com,38255695499,30/05/18,UE8BLA,Jacket,100
ul. Albańska 30,Kraków,30-662,Wojciech,Dudek,60 628 56 35,WojciechDudek@cuvox.de,74952131299,18/11/18,MWTUZU,Skirt,284
ul. Batalionu Zośka 114,Opole,45-282,Krystiana,Zawadzka,88 166 18 92,KrystianaZawadzka@rhyta.com,68355475899,31/07/19,X441SE,Shoes,318
ul. Pienińska 49,Kielce,25-550,Marceli,Czerwinski,72 826 61 70,MarceliCzerwinski@teleworm.us,6897675299,17/04/17,98TSJ9,Shoes,257
ul. Koszarowa 62,Bydgoszcz,85-324,Eligiusz,Tomaszewski,60 843 37 33,EligiuszTomaszewski@gustr.com,60914643699,06/09/18,YHI857,Shoes,295
ul. Zbierska 75,Warszawa,00-745,Eligia,Piotrowska,88 300 75 35,EligiaPiotrowska@armyspy.com,69593282599,07/06/19,FX0FAV,T-shirt,166
ul. Opata Hackiego 147,Gdynia,81-211,Henryka,Duda,79 802 33 65,HenrykaDuda@fleckens.hu,88884715999,04/11/18,N6NKLK,Jacket,267
ul. Tatarkiewicza Władysława 137,Koszalin,75-351,Marian,Tomaszewski,51 304 45 90,MarianTomaszewski@superrito.com,50672317399,17/08/17,86E59V,Sweater,77
ul. Pszenna 9,Kraków,30-654,Bronisława,Rutkowska,66 301 05 64,BronislawaRutkowska@einrot.com,Customer - ID,Transaction - Date,Transaction - Product,Transaction - Category,Transaction - value
ul. Wierzbowa 39,Brzeg,49-304,Longin,Olszewski,79 481 03 82,LonginOlszewski@rhyta.com,53284903099,30/03/17,QONEYV,Hat,301
ul. Generała Hallera Józefa 145,Wrocław,53-318,Hajnrich,Wiśniewski,79 760 69 46,HajnrichWisniewski@teleworm.us,85954565499,20/10/17,OOQ000,Dress,291
ul. Sekundowa 77,Warszawa,02-178,Sylwester,Zając,53 674 17 86,SylwesterZajac@fleckens.hu,32888267099,08/01/17,LX7Q6B,Dress,175
ul. Barbary 111,Olsztyn,10-022,Dominik,Dąbrowski,53 699 38 55,DominikDabrowski@superrito.com,84505991099,01/12/18,W145MW,T-shirt,338
ul. Gryfitów 65,Warszawa,03-266,Waleria,Piotrowska,53 590 65 92,WaleriaPiotrowska@rhyta.com,34227063299,07/09/19,YNCN9Q,Jeans,262
ul. Objazdowa 140,Wrocław,54-513,Lidia,Symanska,66 438 17 92,LidiaSymanska@armyspy.com,57588670899,11/09/19,HW491Y,T-shirt,268
ul. Słowackiego Juliusza 115,Siemianowice Śląskie,41-100,Grzegorz,Jasiński,60 536 51 28,GrzegorzJasinski@superrito.com,16842896199,02/12/17,BCVJOW,T-shirt,201
ul. Czołgistów 37,Warszawa,04-815,Ewa,Wiśniewska,67 731 84 18,EwaWisniewska@armyspy.com,86429523599,23/07/19,MTCDWQ,Highheels,318
ul. Parowcowa 34,Warszawa,02-440,Wojciecha,Sokołowska,69 258 54 29,WojciechaSokolowska@rhyta.com,84257929399,04/09/17,IXTI0B,Dress,174
ul. Krawiecka 15,Warszawa,04-627,Sylwia,Adamska,53 567 64 33,SylwiaAdamska@cuvox.de,29279668399,19/06/17,KEEUI5,Jacket,222
ul. Jantarowa 55,Łódź,91-360,Weronika,Jabłońska,51 388 56 38,WeronikaJablonska@cuvox.de,8260195899,23/02/19,UE8BLA,Jacket,100
ul. Chopina 140,Szczecin,71-449,Lidia,Adamska,69 772 31 19,LidiaAdamska@einrot.com,91915871899,25/02/17,W30HX8,Dress,249
ul. Mickiewicza Adama 99,Szczecin,71-279,Katarzyna,Czerwinska,67 695 34 86,KatarzynaCzerwinska@teleworm.us,28760684199,22/01/17,QSG6ZN,Hoodies,202
ul. Aleje Jerozolimskie 149,Warszawa,02-001,Basia,Nowicka,60 892 76 33,BasiaNowicka@superrito.com,16284903399,27/05/18,W30HX8,Dress,249
ul. Wańkowicza 114,Olsztyn,10-684,Bogumił,Woźniak,51 416 78 35,BogumilWozniak@einrot.com,57789208999,05/10/18,DW3RSO,Jeans,266
Al. Mickiewicza Adama 55,Łódź,90-050,Stefania,Czerwinska,67 292 23 01,StefaniaCzerwinska@fleckens.hu,72680491299,05/02/17,6XYYIF,Sweater,231
ul. Baczyńskiego Krzysztofa Kamila 95,Kraków,30-396,Amadej,Pawłowski,67 271 27 09,AmadejPawlowski@dayrep.com,73895090999,06/09/19,792HO9,Jeans,170
ul. Legionistów 144,Brzeg,49-300,Seweryna,Duda,53 616 64 21,SewerynaDuda@gustr.com,70379371799,15/05/19,4K4L23,Sunglasses,320
ul. Fabryczna 100,Gdańsk,80-298,Bożena,Jaworska,79 489 29 02,BozenaJaworska@superrito.com,52669939999,02/12/17,EHCXW3,Jacket,167
ul. Katowicka 43,Poznań,61-131,Klimek,Walczak,66 176 17 39,KlimekWalczak@rhyta.com,10563710499,01/05/17,8J0DEG,Dress,326
ul. Przystankowa 68,Wrocław,52-231,Lechosława,Dąbrowski,69 697 62 64,LechoslawaDabrowski@rhyta.com,39504946799,05/01/18,LHTPUO,Skirt,177
ul. Kościuszki Tadeusza 60,Koszalin,75-415,Dobrosława,Kamińska,72 130 32 98,DobroslawaKaminska@fleckens.hu,95923046599,02/10/18,ULMOCE,Jacket,161
ul. Skrajna 48,Zielona Góra,65-437,Mikolaj,Kaczmarek,53 127 90 01,MikolajKaczmarek@einrot.com,56380735599,28/06/18,OOQ000,Dress,291
ul. Jesienna 63,Jaworzno,43-607,Wiga,Majewska,72 227 59 88,WigaMajewska@dayrep.com,54889506499,31/10/17,7HF2YV,Skirt,224
ul. Lindleya Wiliama 112,Łódź,90-131,Serafina,Walczak,51 656 03 08,SerafinaWalczak@gustr.com,61879061699,18/03/19,DU1VY1,T-shirt,147
ul. Reymonta Władysława 59,Olsztyn,10-336,Iwona,Woźniak,66 993 65 86,IwonaWozniak@rhyta.com,793191199,17/03/19,XA167N,T-shirt,273
ul. Racjonalizatorów 100,Poznań,61-453,Mieszko,Ostrowski,78 714 92 79,MieszkoOstrowski@einrot.com,25310028499,21/01/17,3LVJCT,Dress,245
ul. Zielonogórska 77,Kraków,30-406,Mieczysława,Czerwinska,67 427 24 58,MieczyslawaCzerwinska@teleworm.us,76398899999,07/08/18,L19PEV,Dress,317
ul. Mirtowa 67,Poznań,61-680,Apolonia,Nowakowska,67 586 97 70,ApoloniaNowakowska@jourrapide.com,15984365499,15/07/19,K3BCYN,Jeans,262
ul. Daszyńskiego Ignacego 78,Gliwice,44-151,Małgorzata,Jaworska,66 546 16 01,MalgorzataJaworska@armyspy.com,61901374499,21/01/17,99XKPL,Sunglasses,326
ul. Sasanek 71,Łódź,91-490,Kinga,Wojciechowska,51 238 47 79,KingaWojciechowska@superrito.com,79941290699,24/10/18,QYOJ8S,T-shirt,158
ul. Bażantowa 28,Opole,45-649,Celestyn,Czerwinski,88 461 12 56,CelestynCzerwinski@superrito.com,61631091999,12/08/17,W145MW,T-shirt,338
ul. Liliowa 11,Jelcz-Laskowice,55-231,Sławomira,Kwiatkowska,78 178 48 31,SlawomiraKwiatkowska@rhyta.com,10619952699,26/09/19,3ST5PH,Jacket,321
ul. Anczyca Władysława 11,Łódź,93-262,Ludwika,Czarnecka,53 321 37 30,LudwikaCzarnecka@jourrapide.com,15911739799,10/05/17,ZM1I0R,Skirt,73
ul. Kłosowa 37,Warszawa,03-050,Bronisława,Wieczorek,66 982 14 73,BronislawaWieczorek@cuvox.de,29534698699,24/01/17,EOJ9SZ,Highheels,276
ul. Nowy Rynek 2,Murowana Goślina,62-096,Honorata,Grabowska,51 579 70 11,HonorataGrabowska@teleworm.us,60406260499,17/03/19,O10UVN,Sweater,101
ul. Spacerowa 77,Bydgoszcz,85-365,Apolonia,Kucharska,66 322 79 70,ApoloniaKucharska@rhyta.com,56903890499,08/10/17,B3OVN0,Boots,163
Pl. Moniuszki Stanisława 84,Brzeg,49-306,Izabella,Chmielewska,72 794 93 37,IzabellaChmielewska@rhyta.com,14990773499,19/02/17,I1XHR8,T-shirt,314
ul. Wypoczynek 119,Szczecin,70-789,Felicja,Wojciechowska,67 480 03 58,FelicjaWojciechowska@einrot.com,63638008999,20/05/19,EOJ9SZ,Highheels,276
ul. Mickiewicza Adama 127,Warszawa,01-625,Dorota,Wojciechowska,78 388 51 14,DorotaWojciechowska@cuvox.de,28777940299,08/01/19,UPYRQT,T-shirt,166
ul. Wojska Polskiego 15,Łódź,91-440,Izabella,Zając,69 845 34 34,IzabellaZajac@jourrapide.com,27905359399,17/04/17,KG9ZT0,Highheels,69
ul. Ciszewska 56,Warszawa,02-443,Michalina,Borkowska,60 735 84 65,MichalinaBorkowska@dayrep.com,11602758699,19/01/19,F08S3T,Dress,50
ul. Kaprysowa 14,Lublin,20-843,Judyta,Kamińska,67 409 04 45,JudytaKaminska@einrot.com,42294210699,20/05/17,YFXQAC,T-shirt,198
ul. Masłowiecka 5,Warszawa,03-992,Stanisława,Nowakowska,67 161 67 28,StanislawaNowakowska@einrot.com,12606205299,24/09/19,OK19XR,Shoes,327
ul. Bociania 38,Częstochowa,42-202,Teofil,Zawadzki,60 318 94 53,TeofilZawadzki@cuvox.de,69962908199,26/12/19,OF2WXN,Sweater,233
ul. Biedaszkowo 22,Bydgoszcz,85-157,Cecylia,Sawicka,66 853 91 30,CecyliaSawicka@einrot.com,73373568199,25/03/19,01UDK8,Dress,347
ul. Dzielskiego Mirosława 142,Kraków,31-465,Matylda,Adamczyk,67 157 92 31,MatyldaAdamczyk@rhyta.com,34341830999,07/03/19,5893S1,Dress,227
ul. Lodowa 70,Poznań,60-226,Lucyna,Michalska,69 393 54 84,LucynaMichalska@armyspy.com,42970403299,04/05/18,85TNG7,Sunglasses,133
ul. Kaźni Oświęcimskiej 5,Zabrze,41-800,Wiola,Maciejewska,72 864 71 58,WiolaMaciejewska@einrot.com,56367298499,19/07/17,3S32FP,Boots,66
ul. Mikulczycka 66,Ziemięcice,42-675,Hanna,Kucharska,53 273 13 08,HannaKucharska@gustr.com,64498878299,24/08/19,3HJXVU,Jacket,323
ul. Chabrowa 133,Bydgoszcz,85-813,Konstancja,Duda,69 608 35 42,KonstancjaDuda@einrot.com,86585634299,16/01/19,5EMDWF,Hoodies,241
ul. Chłodna 53,Bielsko-Biała,43-316,Dyta,Wieczorek,79 814 72 32,DytaWieczorek@jourrapide.com,35661099499,19/02/18,LKBAUJ,Skirt,46
ul. Bolesława Krzywoustego 97,Szczecin,70-244,Joasia,Olszewska,67 733 05 62,JoasiaOlszewska@rhyta.com,52564176399,19/10/17,EOJ9SZ,Highheels,276
ul. Wrocławska 120,Opole,45-701,Felicjan,Zielinski,78 240 72 50,FelicjanZielinski@dayrep.com,30356182299,30/05/17,QSG6ZN,Hoodies,202
ul. Panasa Henryka 22,Olsztyn,10-691,Nadzieja,Kozłowska,67 248 39 47,NadziejaKozlowska@cuvox.de,55864772199,02/05/18,HLHPBH,Gloves,125
ul. Sosnowa 42,Katowice,40-470,Wojciech,Michalski,79 605 71 02,WojciechMichalski@gustr.com,97457427599,29/03/18,OT6TSF,Skirt,143
ul. Biłgorajska 21,Poznań,61-056,Tadzio,Sobczak,53 955 25 17,TadzioSobczak@superrito.com,95911057899,11/09/17,7X4GCA,Dress,249
ul. Bielicowa 54,Łódź,91-104,Zbigniew,Majewski,72 895 04 37,ZbigniewMajewski@dayrep.com,76838484699,03/04/19,DU1VY1,T-shirt,147
ul. Jeziorna 33,Łódź,91-358,Hainrich,Król,66 730 61 76,HainrichKrol@dayrep.com,79633523199,31/01/19,LPSQPD,Scarf,242
ul. Graniczna 105,Katowice,40-017,Kaja,Jasińska,67 368 93 14,KajaJasinska@einrot.com,24497336399,23/10/19,RXSG29,Poloshirt,188
ul. Ananasowa 61,Wrocław,54-054,Alicja,Pawłowska,88 560 46 17,AlicjaPawlowska@superrito.com,52968077099,05/09/18,UWRKFS,Sweater,75
ul. Jezierskiego Franciszka Salezego 34,Lublin,20-439,Lubomierz,Dudek,72 591 92 37,LubomierzDudek@armyspy.com,67296605499,24/12/18,QYOJ8S,T-shirt,158
ul. Algierska 91,Kraków,30-660,Małgorzata,Nowak,79 133 93 80,MalgorzataNowak@teleworm.us,47470820699,20/11/17,LAIA03,Scarf,172
ul. Pochyła 33,Jastrzębie-Zdrój,44-336,Waleria,Król,88 985 35 89,WaleriaKrol@rhyta.com,90387324799,14/12/17,OGZPTL,Skirt,264
ul. Przy Lasku 65,Warszawa,01-424,Małgorzata,Grabowska,66 989 06 07,MalgorzataGrabowska@rhyta.com,36367306299,06/09/18,K9FI4E,Skirt,250
ul. Tarnowskiego Jana 59,Kraków,30-528,Agnieszka,Walczak,79 757 53 48,AgnieszkaWalczak@armyspy.com,91763101299,12/08/18,DMFYQH,Jacket,219
ul. Mikołajczyka Stanisława 121,Rzeszów,35-209,Brygida,Kalinowska,78 538 35 84,BrygidaKalinowska@einrot.com,8546960399,17/01/19,RNAYBG,T-shirt,252
ul. Grottgera Artura 135,Gdańsk,80-311,Ludmita,Symanska,66 181 55 82,LudmitaSymanska@rhyta.com,19656065199,17/02/17,H3S0OP,Jacket,154
ul. Idzikowskiego Ludwika 20,Kraków,31-519,Klaudiusz,Sawicki,72 370 91 71,KlaudiuszSawicki@armyspy.com,15849537499,26/07/18,CBL24T,Dress,323
ul. Jana Olbrachta 132,Warszawa,01-102,Wielisław,Nowakowski,51 682 90 61,WielislawNowakowski@fleckens.hu,43770201399,01/06/17,YNCN9Q,Jeans,262
